View Counts,Likes,Dislikes,ratios
24913,296920,28866,211860,0.22
24914,783557,28866,211860,0.3
24915,473244,28866,211860,0.71
24916,786240,28866,211860,0.3
24917,258949,28866,211860,0.2
24918,258188,28866,211860,0.88
24919,746572,28866,211860,0.28
24920,176276,28866,211860,0.69
24921,53129,28866,211860,0.15
24922,346380,28866,211860,0.28
24923,225751,28866,211860,0.44
24924,200348,28866,211860,0.01
24925,404023,28866,211860,0.09
24926,45619,28866,211860,0.52
24927,923318,28866,211860,0.95
24928,695978,28866,211860,0.47
24929,478484,28866,211860,0.75
24930,514082,28866,211860,0.64
24931,163896,28866,211860,0.58
24932,832292,28866,211860,0.23
24933,942313,28866,211860,0.33
24934,788058,28866,211860,0.91
24935,767047,28866,211860,0.68
24936,707995,28866,211860,0.54
24937,640682,28866,211860,0.64
24938,269578,28866,211860,0.25
24939,32048,28866,211860,0.63
24940,870937,28866,211860,0.15
24941,532635,28866,211860,0.38
24942,134256,28866,211860,0.25
24943,181836,28866,211860,0.6
24944,727403,28866,211860,0.68
24945,32108,28866,211860,0.75
24946,416592,28866,211860,0.34
24947,364112,28866,211860,0.69
24948,770899,28866,211860,0.48
24949,187071,28866,211860,0.65
24950,325973,28866,211860,0.41
24951,290092,28866,211860,0.62
24952,223420,28866,211860,0.93
24953,407953,28866,211860,0.25
24954,968046,28866,211860,0.24
24955,4096,28866,211860,0.35
24956,58591,28866,211860,0.52
24957,526622,28866,211860,0.7
24958,695034,28866,211860,0.4
24959,89490,28866,211860,0.62
24960,139428,28866,211860,0.71
24961,515913,28866,211860,0.49
24962,74487,28866,211860,0.86
24963,778795,28866,211860,0.12
24964,442923,28866,211860,0.63
24965,336835,28866,211860,0.58
24966,686291,28866,211860,0.36
24967,938478,28866,211860,0.12
24968,570396,28866,211860,0.41
24969,323189,28866,211860,0.09
24970,81029,28866,211860,0.47
24971,688763,28866,211860,0.14
24972,516836,28866,211860,0.95
24973,998267,28866,211860,0.45
24974,496591,28866,211860,0.44
24975,305462,28866,211860,0.15
24976,400749,28866,211860,0.69
24977,110725,28866,211860,0.55
24978,326606,28866,211860,0.66
24979,499750,28866,211860,0.94
24980,590770,28866,211860,0.3
24981,596820,28866,211860,0.5
24982,163491,28866,211860,0.36
24983,828978,28866,211860,0.65
24984,178994,28866,211860,0.45
24985,502428,28866,211860,0.46
24986,21422,28866,211860,0.42
24987,339656,28866,211860,0.74
24988,192034,28866,211860,0.86
24989,444565,28866,211860,0.48
24990,965002,28866,211860,0.55
24991,582259,28866,211860,0.53
24992,937525,28866,211860,0.4
24993,710155,28866,211860,0.31
24994,733717,28866,211860,0.41
24995,128583,28866,211860,0.04
24996,213120,28866,211860,0.93
24997,998049,28866,211860,0.77
24998,595229,28866,211860,0.52
24999,732516,28866,211860,0.73
25000,250367,28866,211860,0.36
25001,865787,28866,211860,0.82
25002,299054,28866,211860,0.48
25003,332852,28866,211860,0.26
25004,34875,28866,211860,0.48
25005,942235,28866,211860,0.87
25006,25885,28866,211860,0.18
25007,576989,28866,211860,0.48
25008,27042,28866,211860,0.25
25009,471570,28866,211860,0.12
25010,400417,28866,211860,0.45
25011,248628,28866,211860,0.2
25012,31037,28866,211860,0.45
25013,649047,28866,211860,0.73
25014,704135,28866,211860,0.61
25015,630134,28866,211860,0.69
25016,258862,28866,211860,0.73
25017,953368,28866,211860,0.06
25018,452380,28866,211860,0.86
25019,882430,28866,211860,0.63
25020,333672,28866,211860,0.58
25021,725922,28866,211860,0.15
25022,877253,28866,211860,0.29
25023,191642,28866,211860,0.25
25024,762127,28866,211860,0.44
25025,420484,28866,211860,0.8
25026,689345,28866,211860,0.14
25027,531647,28866,211860,0.5
25028,96236,28866,211860,0.55
25029,786620,28866,211860,0.49
25030,381441,28866,211860,0.15
25031,700986,28866,211860,0.67
25032,744415,28866,211860,0.21
25033,97642,28866,211860,0.85
25034,70762,28866,211860,0.33
25035,85767,28866,211860,0.88
25036,499326,28866,211860,0.47
25037,435322,28866,211860,0.37
25038,831618,28866,211860,0.94
25039,245566,28866,211860,0.21
25040,907763,28866,211860,0.97
25041,422338,28866,211860,0.29
25042,419262,28866,211860,0.43
25043,522504,28866,211860,0.6
25044,577234,28866,211860,0.28
25045,846784,28866,211860,0.26
25046,604883,28866,211860,0.01
25047,634334,28866,211860,0.82
25048,955310,28866,211860,0.27
25049,892677,28866,211860,0.1
25050,861841,28866,211860,0.12
25051,889332,28866,211860,0.5
25052,574722,28866,211860,0.9
25053,550321,28866,211860,0.6
25054,720777,28866,211860,0.65
25055,479062,28866,211860,0.32
25056,401874,28866,211860,0.84
25057,996198,28866,211860,0.0
25058,63851,28866,211860,0.41
25059,256489,28866,211860,0.15
25060,579658,28866,211860,0.01
25061,471818,28866,211860,0.86
25062,827900,28866,211860,0.66
25063,722531,28866,211860,0.32
25064,11036,28866,211860,0.76
25065,414549,28866,211860,0.8
25066,470940,28866,211860,0.35
25067,709349,28866,211860,0.59
25068,458538,28866,211860,0.17
25069,488236,28866,211860,0.62
25070,603638,28866,211860,0.65
25071,514163,28866,211860,0.44
25072,86297,28866,211860,0.51
25073,439920,28866,211860,0.58
25074,857778,28866,211860,0.66
25075,904426,28866,211860,0.45
25076,859843,28866,211860,0.68
25077,528811,28866,211860,0.47
25078,980870,28866,211860,0.86
25079,221678,28866,211860,0.58
25080,294518,28866,211860,0.71
25081,952827,28866,211860,0.49
25082,606982,28866,211860,0.08
25083,985502,28866,211860,0.5
25084,531132,28866,211860,0.61
25085,410280,28866,211860,0.47
25086,193490,28866,211860,0.45
25087,960648,28866,211860,0.46
25088,6263,28866,211860,0.66
25089,689805,28866,211860,0.26
25090,115303,28866,211860,0.77
25091,712463,28866,211860,0.76
25092,821997,28866,211860,0.43
25093,180246,28866,211860,0.56
25094,692520,28866,211860,0.61
25095,325859,28866,211860,0.85
25096,676891,28866,211860,0.23
25097,411894,28866,211860,0.51
25098,912683,28866,211860,0.65
25099,748597,28866,211860,0.5
25100,245929,28866,211860,0.41
25101,569855,28866,211860,0.75
25102,558769,28866,211860,0.57
25103,281318,28866,211860,0.37
25104,727731,28866,211860,0.24
25105,637416,28866,211860,0.58
25106,77721,28866,211860,0.89
25107,136416,28866,211860,0.45
25108,695718,28866,211860,0.33
25109,728774,28866,211860,0.54
25110,248333,28866,211860,0.52
25111,206905,28866,211860,0.37
25112,5228,28866,211860,0.66
25113,780088,28866,211860,0.85
25114,782964,28866,211860,0.93
25115,11646,28866,211860,0.3
25116,888202,28866,211860,0.61
25117,7305,28866,211860,0.49
25118,993443,28866,211860,0.41
25119,124048,28866,211860,0.43
25120,104654,28866,211860,0.91
25121,652793,28866,211860,0.45
25122,114104,28866,211860,0.67
25123,381178,28866,211860,0.56
25124,311130,28866,211860,0.53
25125,976252,28866,211860,0.02
25126,875292,28866,211860,0.61
25127,632292,28866,211860,0.18
25128,496388,28866,211860,0.68
25129,689075,28866,211860,0.56
25130,193687,28866,211860,0.19
25131,491671,28866,211860,0.28
25132,908213,28866,211860,0.58
25133,181655,28866,211860,0.85
25134,722368,28866,211860,0.8
25135,475004,28866,211860,0.51
25136,503177,28866,211860,0.75
25137,950020,28866,211860,0.46
25138,395416,28866,211860,0.38
25139,193746,28866,211860,0.24
25140,157158,28866,211860,0.5
25141,384365,28866,211860,0.5
25142,751259,28866,211860,0.25
25143,208779,28866,211860,0.31
25144,336764,28866,211860,0.77
25145,233756,28866,211860,0.08
25146,15202,28866,211860,0.58
25147,161181,28866,211860,0.25
25148,153563,28866,211860,0.53
25149,744726,28866,211860,0.48
25150,413808,28866,211860,0.14
25151,991936,28866,211860,0.41
25152,548050,28866,211860,0.67
25153,196926,28866,211860,0.73
25154,753945,28866,211860,0.82
25155,185971,28866,211860,0.77
25156,570618,28866,211860,0.44
25157,907309,28866,211860,0.37
25158,331404,28866,211860,0.2
25159,636112,28866,211860,0.32
25160,758548,28866,211860,0.36
25161,925264,28866,211860,0.4
25162,987969,28866,211860,0.69
25163,487814,28866,211860,0.48
25164,705294,28866,211860,0.98
25165,254737,28866,211860,0.28
25166,216498,28866,211860,0.05
25167,616931,28866,211860,0.88
25168,559365,28866,211860,0.14
25169,103163,28866,211860,0.58
25170,873783,28866,211860,0.01
25171,247582,28866,211860,0.21
25172,143152,28866,211860,0.32
25173,603468,28866,211860,0.79
25174,519698,28866,211860,0.53
25175,997637,28866,211860,0.65
25176,336605,28866,211860,0.37
25177,866363,28866,211860,0.1
25178,491831,28866,211860,0.59
25179,823045,28866,211860,0.52
25180,618720,28866,211860,0.63
25181,621338,28866,211860,0.48
25182,549608,28866,211860,0.55
25183,816151,28866,211860,0.34
25184,185732,28866,211860,0.95
25185,386355,28866,211860,0.85
25186,503074,28866,211860,0.76
25187,482439,28866,211860,0.55
25188,600743,28866,211860,0.38
25189,631949,28866,211860,0.31
25190,468181,28866,211860,0.88
25191,930196,28866,211860,0.29
25192,43384,28866,211860,0.07
25193,741387,28866,211860,0.04
25194,306286,28866,211860,0.21
25195,689342,28866,211860,0.91
25196,514949,28866,211860,0.37
25197,652439,28866,211860,0.69
25198,449485,28866,211860,1.0
25199,145317,28866,211860,0.81
25200,829935,28866,211860,0.84
25201,889418,28866,211860,0.96
25202,879369,28866,211860,0.61
25203,969165,28866,211860,0.9
25204,263047,28866,211860,0.45
25205,196523,28866,211860,0.59
25206,992633,28866,211860,0.26
25207,792249,28866,211860,0.45
25208,990220,28866,211860,0.38
25209,12378,28866,211860,0.07
25210,372199,28866,211860,0.7
25211,62224,28866,211860,0.6
25212,695437,28866,211860,0.26
25213,635516,28866,211860,0.4
25214,280583,28866,211860,0.42
25215,166171,28866,211860,0.2
25216,16220,28866,211860,0.42
25217,336465,28866,211860,0.65
25218,996985,28866,211860,0.78
25219,722877,28866,211860,0.24
25220,91766,28866,211860,0.12
25221,926595,28866,211860,0.96
25222,214794,28866,211860,0.97
25223,518673,28866,211860,0.38
25224,959681,28866,211860,0.15
25225,984032,28866,211860,0.26
25226,459389,28866,211860,0.78
25227,175712,28866,211860,0.42
25228,527529,28866,211860,0.63
25229,481481,28866,211860,0.47
25230,842706,28866,211860,0.96
25231,190816,28866,211860,0.22
25232,643066,28866,211860,0.61
25233,498480,28866,211860,0.83
25234,930272,28866,211860,0.27
25235,66901,28866,211860,0.82
25236,743844,28866,211860,0.61
25237,19254,28866,211860,0.32
25238,78938,28866,211860,0.67
25239,518967,28866,211860,0.6
25240,636823,28866,211860,0.83
25241,323353,28866,211860,0.42
25242,221619,28866,211860,0.44
25243,615059,28866,211860,0.66
25244,719045,28866,211860,0.56
25245,925936,28866,211860,0.95
25246,480051,28866,211860,0.73
25247,733176,28866,211860,0.52
25248,798936,28866,211860,0.68
25249,260761,28866,211860,0.44
25250,772334,28866,211860,0.96
25251,293837,28866,211860,0.53
25252,528915,28866,211860,0.73
25253,423210,28866,211860,0.37
25254,168743,28866,211860,0.72
25255,899620,28866,211860,0.65
25256,93690,28866,211860,0.62
25257,937134,28866,211860,0.16
25258,135928,28866,211860,0.36
25259,153434,28866,211860,0.68
25260,519962,28866,211860,0.56
25261,597495,28866,211860,0.53
25262,180074,28866,211860,0.26
25263,314345,28866,211860,0.32
25264,49434,28866,211860,0.49
25265,15186,28866,211860,0.21
25266,460645,28866,211860,0.63
25267,19686,28866,211860,0.11
25268,164923,28866,211860,0.94
25269,188166,28866,211860,0.29
25270,79621,28866,211860,0.22
25271,865886,28866,211860,0.55
25272,264305,28866,211860,0.28
25273,165040,28866,211860,0.41
25274,564081,28866,211860,0.04
25275,330580,28866,211860,0.48
25276,363133,28866,211860,0.86
25277,119924,28866,211860,0.69
25278,489155,28866,211860,0.77
25279,416133,28866,211860,0.53
25280,669629,28866,211860,0.21
25281,298290,28866,211860,0.52
25282,216184,28866,211860,0.57
25283,931865,28866,211860,0.41
25284,518136,28866,211860,0.13
25285,593101,28866,211860,0.55
25286,449762,28866,211860,0.43
25287,442484,28866,211860,0.43
25288,165057,28866,211860,0.44
25289,242525,28866,211860,0.61
25290,276503,28866,211860,0.48
25291,295182,28866,211860,0.39
25292,319174,28866,211860,0.15
25293,191628,28866,211860,0.34
25294,131019,28866,211860,0.9
25295,367654,28866,211860,0.57
25296,694968,28866,211860,0.41
25297,141274,28866,211860,0.46
25298,694674,28866,211860,0.26
25299,685307,28866,211860,0.4
25300,855864,28866,211860,0.57
25301,380148,28866,211860,0.07
25302,545575,28866,211860,0.95
25303,319709,28866,211860,0.35
25304,130219,28866,211860,0.6
25305,87552,28866,211860,0.25
25306,448720,28866,211860,0.9
25307,134980,28866,211860,0.49
25308,241661,28866,211860,0.6
25309,717459,28866,211860,0.82
25310,252889,28866,211860,0.47
25311,272210,28866,211860,0.69
25312,900940,28866,211860,0.79
25313,509269,28866,211860,0.0
25314,215861,28866,211860,0.7
25315,558147,28866,211860,0.63
25316,245625,28866,211860,0.51
25317,542438,28866,211860,0.51
25318,980858,28866,211860,0.78
25319,682717,28866,211860,0.41
25320,671918,28866,211860,0.78
25321,606748,28866,211860,0.4
25322,108632,28866,211860,0.8
25323,610887,28866,211860,0.19
25324,912693,28866,211860,0.66
25325,794226,28866,211860,0.73
25326,747957,28866,211860,0.51
25327,920773,28866,211860,0.41
25328,274396,28866,211860,0.43
25329,425960,28866,211860,0.8
25330,88944,28866,211860,0.81
25331,178846,28866,211860,0.75
25332,47624,28866,211860,0.9
25333,462990,28866,211860,0.37
25334,43095,28866,211860,0.54
25335,794061,28866,211860,0.2
25336,420598,28866,211860,0.41
25337,855616,28866,211860,0.47
25338,22837,28866,211860,0.04
25339,734498,28866,211860,0.5
25340,734741,28866,211860,0.68
25341,435148,28866,211860,0.49
25342,272942,28866,211860,0.41
25343,765798,28866,211860,0.23
25344,512723,28866,211860,0.49
25345,242545,28866,211860,0.6
25346,822692,28866,211860,0.4
25347,98364,28866,211860,0.66
25348,828333,28866,211860,0.57
25349,672057,28866,211860,0.28
25350,680031,28866,211860,0.83
25351,730855,28866,211860,0.57
25352,789616,28866,211860,0.55
25353,537638,28866,211860,0.77
25354,452612,28866,211860,0.75
25355,916198,28866,211860,0.66
25356,939210,28866,211860,0.81
25357,785542,28866,211860,0.57
25358,954488,28866,211860,0.68
25359,129759,28866,211860,0.42
25360,170109,28866,211860,0.55
25361,305957,28866,211860,0.35
25362,250236,28866,211860,0.68
25363,393526,28866,211860,0.41
25364,134083,28866,211860,0.92
25365,677728,28866,211860,0.57
25366,717773,28866,211860,0.39
25367,888332,28866,211860,0.58
25368,745666,28866,211860,0.55
25369,605739,28866,211860,0.59
25370,869340,28866,211860,1.0
25371,762272,28866,211860,0.32
25372,565765,28866,211860,0.47
25373,867712,28866,211860,0.67
25374,964732,28866,211860,0.06
25375,684269,28866,211860,0.51
25376,548113,28866,211860,0.22
25377,242233,28866,211860,0.89
25378,643130,28866,211860,0.48
25379,324208,28866,211860,0.56
25380,851472,28866,211860,0.52
25381,717895,28866,211860,0.49
25382,764335,28866,211860,0.71
25383,238471,28866,211860,0.64
25384,393535,28866,211860,0.66
25385,901328,28866,211860,0.1
25386,882533,28866,211860,0.53
25387,861100,28866,211860,0.8
25388,586524,28866,211860,0.72
25389,404573,28866,211860,0.49
25390,308225,28866,211860,0.81
25391,134072,28866,211860,0.57
25392,207649,28866,211860,0.58
25393,890289,28866,211860,0.65
25394,632226,28866,211860,0.91
25395,874995,28866,211860,0.35
25396,94369,28866,211860,0.49
25397,845408,28866,211860,0.5
25398,12833,28866,211860,0.43
25399,469209,28866,211860,0.31
25400,24979,28866,211860,0.64
25401,54034,28866,211860,0.21
25402,456919,28866,211860,0.46
25403,818915,28866,211860,0.5
25404,926433,28866,211860,0.12
25405,374189,28866,211860,0.41
25406,122831,28866,211860,0.53
25407,792833,28866,211860,0.37
25408,60791,28866,211860,0.62
25409,783714,28866,211860,0.47
25410,841731,28866,211860,0.48
25411,672003,28866,211860,0.08
25412,106493,28866,211860,0.89
25413,916009,28866,211860,0.9
25414,363080,28866,211860,0.48
25415,243421,28866,211860,0.19
25416,346895,28866,211860,0.43
25417,310596,28866,211860,0.51
25418,442995,28866,211860,0.4
25419,97042,28866,211860,0.32
25420,97333,28866,211860,0.3
25421,457190,28866,211860,0.29
25422,246914,28866,211860,0.64
25423,224417,28866,211860,0.56
25424,243650,28866,211860,0.31
25425,660906,28866,211860,0.48
25426,158576,28866,211860,0.28
25427,789752,28866,211860,0.62
25428,391177,28866,211860,0.79
25429,3739,28866,211860,0.13
25430,353688,28866,211860,0.22
25431,779498,28866,211860,0.8
25432,380355,28866,211860,0.71
25433,42647,28866,211860,0.77
25434,347060,28866,211860,0.02
25435,343643,28866,211860,0.17
25436,250165,28866,211860,0.52
25437,930668,28866,211860,0.32
25438,629584,28866,211860,0.76
25439,641116,28866,211860,0.4
25440,973779,28866,211860,0.51
25441,510922,28866,211860,0.61
25442,422406,28866,211860,0.19
25443,48253,28866,211860,0.87
25444,852660,28866,211860,0.36
25445,423207,28866,211860,0.53
25446,954055,28866,211860,0.76
25447,146292,28866,211860,0.51
25448,248127,28866,211860,0.48
25449,665613,28866,211860,0.25
25450,458413,28866,211860,0.7
25451,599296,28866,211860,0.71
25452,537672,28866,211860,0.46
25453,530471,28866,211860,0.45
25454,238817,28866,211860,0.46
25455,300903,28866,211860,0.51
25456,466738,28866,211860,0.47
25457,260712,28866,211860,0.57
25458,405996,28866,211860,0.45
25459,920916,28866,211860,0.1
25460,25312,28866,211860,0.66
25461,203051,28866,211860,0.53
25462,282236,28866,211860,0.42
25463,761072,28866,211860,0.41
25464,317311,28866,211860,0.05
25465,36371,28866,211860,0.22
25466,784862,28866,211860,0.01
25467,199984,28866,211860,0.42
25468,902948,28866,211860,0.57
25469,133060,28866,211860,0.13
25470,933614,28866,211860,0.59
25471,87951,28866,211860,0.42
25472,903709,28866,211860,0.59
25473,430396,28866,211860,0.2
25474,159292,28866,211860,0.47
25475,198966,28866,211860,0.53
25476,346944,28866,211860,0.18
25477,254343,28866,211860,0.41
25478,281460,28866,211860,0.6
25479,36216,28866,211860,0.27
25480,221769,28866,211860,0.39
25481,561678,28866,211860,0.36
25482,950618,28866,211860,0.95
25483,358104,28866,211860,0.09
25484,636875,28866,211860,0.79
25485,621130,28866,211860,0.35
25486,75843,28866,211860,0.28
25487,45410,28866,211860,0.36
25488,399509,28866,211860,0.42
25489,949372,28866,211860,0.17
25490,931462,28866,211860,0.08
25491,947710,28866,211860,0.26
25492,751439,28866,211860,0.98
25493,44402,28866,211860,0.01
25494,160004,28866,211860,0.25
25495,504073,28866,211860,0.29
25496,816380,28866,211860,0.46
25497,87942,28866,211860,0.58
25498,605735,28866,211860,0.68
25499,683180,28866,211860,0.69
25500,616377,28866,211860,0.66
25501,447664,28866,211860,0.47
25502,871004,28866,211860,0.47
25503,632403,28866,211860,0.8
25504,955603,28866,211860,0.34
25505,437969,28866,211860,0.25
25506,80330,28866,211860,0.56
25507,204507,28866,211860,0.55
25508,289980,28866,211860,0.43
25509,240374,28866,211860,0.81
25510,133458,28866,211860,0.48
25511,527870,28866,211860,0.86
25512,945472,28866,211860,0.34
25513,641134,28866,211860,0.01
25514,51042,28866,211860,0.59
25515,203192,28866,211860,0.82
25516,57088,28866,211860,0.51
25517,674384,28866,211860,0.24
25518,176641,28866,211860,0.7
25519,759887,28866,211860,0.85
25520,929638,28866,211860,0.33
25521,448230,28866,211860,0.23
25522,324813,28866,211860,0.71
25523,897517,28866,211860,0.99
25524,664886,28866,211860,0.78
25525,866056,28866,211860,0.24
25526,361018,28866,211860,0.89
25527,639297,28866,211860,0.35
25528,466988,28866,211860,0.66
25529,6025,28866,211860,0.91
25530,976896,28866,211860,0.57
25531,130680,28866,211860,0.34
25532,212362,28866,211860,1.0
25533,920817,28866,211860,0.65
25534,15774,28866,211860,0.51
25535,194188,28866,211860,0.72
25536,710706,28866,211860,0.45
25537,130665,28866,211860,0.3
25538,942178,28866,211860,0.49
25539,915472,28866,211860,0.48
25540,324753,28866,211860,0.7
25541,445848,28866,211860,0.39
25542,722492,28866,211860,0.77
25543,233571,28866,211860,0.55
25544,993468,28866,211860,0.56
25545,964462,28866,211860,0.73
25546,630569,28866,211860,0.11
25547,596016,28866,211860,0.16
25548,672469,28866,211860,0.29
25549,49147,28866,211860,0.63
25550,404819,28866,211860,0.27
25551,368688,28866,211860,0.09
25552,597989,28866,211860,0.54
25553,681732,28866,211860,0.61
25554,976608,28866,211860,0.64
25555,917540,28866,211860,0.52
25556,16453,28866,211860,0.0
25557,927963,28866,211860,0.84
25558,807726,28866,211860,0.6
25559,160467,28866,211860,0.67
25560,188925,28866,211860,0.6
25561,991292,28866,211860,0.36
25562,638110,28866,211860,0.54
25563,711965,28866,211860,0.59
25564,528715,28866,211860,0.51
25565,106364,28866,211860,0.43
25566,938323,28866,211860,0.28
25567,99217,28866,211860,0.86
25568,726705,28866,211860,0.82
25569,857530,28866,211860,0.1
25570,21172,28866,211860,0.22
25571,447225,28866,211860,0.55
25572,717090,28866,211860,0.48
25573,909073,28866,211860,0.49
25574,287030,28866,211860,0.22
25575,974356,28866,211860,0.63
25576,826368,28866,211860,0.96
25577,535327,28866,211860,0.41
25578,30363,28866,211860,0.11
25579,721101,28866,211860,0.51
25580,373595,28866,211860,0.46
25581,944835,28866,211860,0.8
25582,698251,28866,211860,0.15
25583,136073,28866,211860,0.34
25584,179542,28866,211860,0.19
25585,842051,28866,211860,0.58
25586,40349,28866,211860,0.64
25587,764526,28866,211860,0.35
25588,820475,28866,211860,0.28
25589,298124,28866,211860,0.3
25590,742465,28866,211860,0.47
25591,528679,28866,211860,0.63
25592,930741,28866,211860,0.68
25593,609582,28866,211860,0.24
25594,971868,28866,211860,0.06
25595,224463,28866,211860,0.42
25596,938486,28866,211860,0.92
25597,206510,28866,211860,0.31
25598,781488,28866,211860,0.65
25599,644056,28866,211860,0.32
25600,13410,28866,211860,0.3
25601,943637,28866,211860,0.46
25602,702021,28866,211860,0.24
25603,241457,28866,211860,0.34
25604,307037,28866,211860,0.53
25605,197014,28866,211860,0.5
25606,394297,28866,211860,0.78
25607,796871,28866,211860,0.55
25608,190402,28866,211860,0.44
25609,8651,28866,211860,0.64
25610,199677,28866,211860,0.65
25611,731054,28866,211860,0.16
25612,820598,28866,211860,0.1
25613,357530,28866,211860,0.52
25614,889482,28866,211860,0.01
25615,549452,28866,211860,0.63
25616,298858,28866,211860,0.47
25617,624818,28866,211860,0.6
25618,186056,28866,211860,0.53
25619,693548,28866,211860,0.7
25620,606679,28866,211860,0.55
25621,601411,28866,211860,0.16
25622,392811,28866,211860,0.93
25623,633150,28866,211860,0.65
25624,179933,28866,211860,0.68
25625,541224,28866,211860,0.53
25626,726317,28866,211860,0.7
25627,84915,28866,211860,0.41
25628,873490,28866,211860,0.74
25629,321493,28866,211860,0.68
25630,814216,28866,211860,0.43
25631,600317,28866,211860,0.08
25632,587586,28866,211860,0.18
25633,483290,28866,211860,0.32
25634,2814,28866,211860,0.56
25635,671283,28866,211860,0.61
25636,778958,28866,211860,0.88
25637,689905,28866,211860,0.3
25638,281114,28866,211860,0.34
25639,912294,28866,211860,0.96
25640,293003,28866,211860,0.22
25641,138832,28866,211860,0.56
25642,878472,28866,211860,0.22
25643,555138,28866,211860,0.7
25644,764696,28866,211860,0.1
25645,704399,28866,211860,0.63
25646,340638,28866,211860,0.4
25647,442110,28866,211860,0.34
25648,599557,28866,211860,0.32
25649,12807,28866,211860,0.6
25650,300590,28866,211860,0.38
25651,123020,28866,211860,0.24
25652,231592,28866,211860,0.79
25653,838651,28866,211860,0.3
25654,886009,28866,211860,0.51
25655,208468,28866,211860,0.78
25656,891177,28866,211860,0.4
25657,46814,28866,211860,0.62
25658,623579,28866,211860,0.91
25659,677781,28866,211860,0.49
25660,967172,28866,211860,0.68
25661,1680,28866,211860,0.15
25662,939205,28866,211860,0.41
25663,475880,28866,211860,0.47
25664,758718,28866,211860,0.97
25665,834025,28866,211860,0.84
25666,174081,28866,211860,0.74
25667,363921,28866,211860,0.53
25668,381495,28866,211860,0.66
25669,905108,28866,211860,0.55
25670,683299,28866,211860,0.48
25671,955160,28866,211860,0.51
25672,717678,28866,211860,0.16
25673,10774,28866,211860,0.46
25674,942507,28866,211860,0.21
25675,448830,28866,211860,0.59
25676,982450,28866,211860,0.75
25677,870293,28866,211860,0.93
25678,724586,28866,211860,0.59
25679,614080,28866,211860,0.77
25680,546340,28866,211860,0.59
25681,140117,28866,211860,0.46
25682,122690,28866,211860,0.49
25683,259552,28866,211860,0.52
25684,470877,28866,211860,0.34
25685,906504,28866,211860,0.8
25686,131151,28866,211860,0.8
25687,975629,28866,211860,0.2
25688,775520,28866,211860,0.78
25689,925152,28866,211860,0.47
25690,301928,28866,211860,0.48
25691,725219,28866,211860,0.45
25692,848171,28866,211860,0.73
25693,47118,28866,211860,0.51
25694,377737,28866,211860,0.74
25695,734522,28866,211860,0.36
25696,178215,28866,211860,0.48
25697,164479,28866,211860,0.99
25698,212722,28866,211860,0.32
25699,878615,28866,211860,0.67
25700,887236,28866,211860,0.36
25701,185394,28866,211860,0.06
25702,38123,28866,211860,0.65
25703,624847,28866,211860,0.31
25704,869407,28866,211860,0.52
25705,608078,28866,211860,0.63
25706,159724,28866,211860,0.96
25707,349304,28866,211860,0.15
25708,212789,28866,211860,0.43
25709,734004,28866,211860,0.5
25710,974459,28866,211860,0.45
25711,520442,28866,211860,0.72
25712,2129,28866,211860,0.22
25713,911804,28866,211860,0.24
25714,558828,28866,211860,0.48
25715,891772,28866,211860,0.23
25716,485633,28866,211860,0.41
25717,698808,28866,211860,0.51
25718,959241,28866,211860,0.43
25719,290238,28866,211860,0.17
25720,577398,28866,211860,0.89
25721,861985,28866,211860,0.63
25722,578194,28866,211860,0.5
25723,975757,28866,211860,0.31
25724,308096,28866,211860,0.94
25725,53029,28866,211860,0.03
25726,836448,28866,211860,0.34
25727,663216,28866,211860,0.29
25728,822345,28866,211860,0.62
25729,988127,28866,211860,0.07
25730,965016,28866,211860,0.28
25731,290746,28866,211860,0.45
25732,763735,28866,211860,0.45
25733,770943,28866,211860,0.35
25734,643308,28866,211860,0.1
25735,484639,28866,211860,0.8
25736,651079,28866,211860,0.84
25737,890157,28866,211860,0.56
25738,652283,28866,211860,0.62
25739,243548,28866,211860,0.46
25740,400626,28866,211860,0.17
25741,224577,28866,211860,0.33
25742,59894,28866,211860,0.36
25743,124804,28866,211860,0.07
25744,421498,28866,211860,0.45
25745,599553,28866,211860,0.85
25746,532215,28866,211860,0.74
25747,202028,28866,211860,0.52
25748,744542,28866,211860,0.3
25749,7048,28866,211860,0.31
25750,161220,28866,211860,0.47
25751,898451,28866,211860,0.48
25752,751549,28866,211860,0.57
25753,732678,28866,211860,0.23
25754,331461,28866,211860,0.63
25755,994127,28866,211860,0.32
25756,266874,28866,211860,0.86
25757,801114,28866,211860,0.83
25758,879221,28866,211860,0.9
25759,278652,28866,211860,0.11
25760,817534,28866,211860,0.12
25761,849355,28866,211860,0.82
25762,470788,28866,211860,0.32
25763,309282,28866,211860,0.35
25764,682052,28866,211860,0.69
25765,91664,28866,211860,0.46
25766,694144,28866,211860,0.44
25767,590704,28866,211860,0.51
25768,254561,28866,211860,0.02
25769,843270,28866,211860,0.25
25770,600682,28866,211860,0.7
25771,617475,28866,211860,0.91
25772,431089,28866,211860,0.58
25773,39257,28866,211860,0.6
25774,553561,28866,211860,0.37
25775,63341,28866,211860,0.55
25776,698586,28866,211860,0.7
25777,345529,28866,211860,0.48
25778,708593,28866,211860,0.74
25779,972642,28866,211860,0.8
25780,666286,28866,211860,0.17
25781,294792,28866,211860,0.62
25782,173150,28866,211860,0.07
25783,368471,28866,211860,0.96
25784,227027,28866,211860,0.48
25785,660376,28866,211860,0.53
